policy_id,regime,seed,days,total_demand,completed_loads,unmet_demand,demand_fulfillment_rate,total_tco,total_tco_report_value,pm_cost,cm_cost,downtime_cost,degradation_cost,unmet_demand_cost,pm_count,cm_count,failure_count,total_downtime_hours,avg_truck_hi,avg_tire_hi,avg_engine_hi,avg_brake_hi,availability_rate,route_a_loads,route_b_loads,route_c_loads
H2,high_demand_high_stress,126,365,87965,82125,5840,0.93361,48125.254226,48125254.226,11985.0,637.0,22880.0,943.254226,11680.0,4356,60,60,17600,0.230395,0.261157,0.347686,0.34084,0.93979,32120,27375,22630
H2,high_demand_high_stress,127,365,87965,82125,5840,0.93361,46716.696354,46716696.354,12069.5,41.6,22012.9,912.696354,11680.0,4262,4,4,16933,0.30942,0.336784,0.400026,0.405222,0.942151,32120,27375,22630
H2,high_demand_high_stress,128,365,87965,82125,5840,0.93361,45024.766653,45024766.653,11429.0,10.4,21027.5,877.866653,11680.0,4136,1,1,16175,0.30049,0.341903,0.428841,0.411516,0.945023,32120,27375,22630
H2,high_demand_high_stress,129,365,87965,82125,5840,0.93361,48750.833066,48750833.066,11994.5,908.7,23218.0,949.633066,11680.0,4336,87,87,17860,0.23221,0.278068,0.341121,0.344911,0.938635,32120,27375,22630
H2,high_demand_high_stress,130,365,87965,82125,5840,0.93361,46178.216999,46178216.999,11875.0,10.4,21707.4,905.416999,11680.0,4253,1,1,16698,0.297054,0.329644,0.392007,0.363488,0.943169,32120,27375,22630
H3,high_demand_high_stress,101,365,87965,82125,5840,0.93361,45700.359728,45700359.728,11656.0,20.8,21461.7,881.859728,11680.0,4233,2,2,16509,0.643959,0.669798,0.73171,0.693907,0.943945,32120,27375,22630
H3,high_demand_high_stress,102,365,87965,82125,5840,0.93361,47065.35595,47065355.95,12112.5,74.1,22287.2,911.55595,11680.0,4341,7,7,17144,0.629881,0.653838,0.705504,0.688733,0.941562,32120,27375,22630
H3,high_demand_high_stress,103,365,87965,82125,5840,0.93361,53769.821434,53769821.434,12438.0,2698.8,25957.1,995.921434,11680.0,4295,253,253,19967,0.551157,0.578738,0.62102,0.590263,0.929584,32120,27375,22630
H3,high_demand_high_stress,104,365,87965,82125,5840,0.93361,47289.831672,47289831.672,12077.0,188.5,22426.3,918.031672,11680.0,4376,18,18,17251,0.619625,0.668542,0.67929,0.680717,0.941279,32120,27375,22630
H3,high_demand_high_stress,105,365,87965,82125,5840,0.93361,50845.74332,50845743.32,12337.0,1511.9,24355.5,961.34332,11680.0,4332,143,143,18735,0.56698,0.61739,0.6407,0.633354,0.934872,32120,27375,22630
H3,high_demand_high_stress,106,365,87965,82125,5840,0.93361,47951.625312,47951625.312,12327.0,291.2,22734.4,919.025312,11680.0,4287,28,28,17488,0.6018,0.628803,0.678568,0.668553,0.93984,32120,27375,22630
H3,high_demand_high_stress,107,365,87965,82125,5840,0.93361,49734.74711,49734747.11,12253.0,1064.7,23782.2,954.84711,11680.0,4426,101,101,18294,0.58043,0.647027,0.652247,0.631674,0.937123,32120,27375,22630
H3,high_demand_high_stress,108,365,87965,82125,5840,0.93361,56529.06102,56529061.02,12332.5,3926.0,27554.8,1035.76102,11680.0,4341,365,365,21196,0.520632,0.56039,0.631767,0.590584,0.924694,32120,27375,22630
H3,high_demand_high_stress,109,365,87965,82125,5840,0.93361,45507.645015,45507645.015,11581.0,41.6,21327.8,877.245015,11680.0,4219,4,4,16406,0.650149,0.694612,0.719085,0.690043,0.944361,32120,27375,22630
H3,high_demand_high_stress,110,365,87965,82125,5840,0.93361,58786.583656,58786583.656,12477.0,4851.6,28720.9,1057.083656,11680.0,4254,453,453,22093,0.503857,0.562776,0.592981,0.552134,0.920598,32120,27375,22630
H3,high_demand_high_stress,111,365,87965,82125,5840,0.93361,44566.239394,44566239.394,11324.0,20.8,20696.0,845.439394,11680.0,4015,2,2,15920,0.650141,0.672611,0.720672,0.711302,0.945644,32120,27375,22630
H3,high_demand_high_stress,112,365,87965,82125,5840,0.93361,46837.144172,46837144.172,12051.5,41.6,22159.8,904.244172,11680.0,4285,4,4,17046,0.634591,0.668553,0.693926,0.700027,0.94174,32120,27375,22630
H3,high_demand_high_stress,113,365,87965,82125,5840,0.93361,47095.506484,47095506.484,12095.0,83.2,22323.6,913.706484,11680.0,4358,8,8,17172,0.637169,0.686379,0.706919,0.67536,0.941516,32120,27375,22630
H3,high_demand_high_stress,114,365,87965,82125,5840,0.93361,46859.868664,46859868.664,12021.5,52.0,22196.2,910.168664,11680.0,4354,5,5,17074,0.647332,0.672011,0.696817,0.714323,0.941932,32120,27375,22630
H3,high_demand_high_stress,115,365,87965,82125,5840,0.93361,46718.857745,46718857.745,11988.0,31.2,22114.3,905.357745,11680.0,4316,3,3,17011,0.646887,0.652865,0.703884,0.711585,0.942037,32120,27375,22630
H3,high_demand_high_stress,116,365,87965,82125,5840,0.93361,49904.361012,49904361.012,12270.0,1128.4,23874.5,951.461012,11680.0,4357,106,106,18365,0.588305,0.622598,0.651952,0.642499,0.936511,32120,27375,22630
H3,high_demand_high_stress,117,365,87965,82125,5840,0.93361,47883.344452,47883344.452,12220.0,286.0,22769.5,927.844452,11680.0,4384,27,27,17515,0.606884,0.637647,0.672403,0.64946,0.940155,32120,27375,22630
H3,high_demand_high_stress,118,365,87965,82125,5840,0.93361,50979.712361,50979712.361,12269.0,1597.7,24464.7,968.312361,11680.0,4391,151,151,18819,0.557561,0.594037,0.636834,0.655033,0.934799,32120,27375,22630
H3,high_demand_high_stress,119,365,87965,82125,5840,0.93361,49612.935609,49612935.609,12358.0,975.0,23661.3,938.635609,11680.0,4253,92,92,18201,0.582246,0.621825,0.647627,0.666269,0.936721,32120,27375,22630
H3,high_demand_high_stress,120,365,87965,82125,5840,0.93361,47262.224828,47262224.828,12232.0,41.6,22393.8,914.824828,11680.0,4343,4,4,17226,0.620832,0.643371,0.71317,0.662643,0.941183,32120,27375,22630
H3,high_demand_high_stress,121,365,87965,82125,5840,0.93361,50367.824839,50367824.839,12284.5,1324.7,24120.2,958.424839,11680.0,4356,126,126,18554,0.568034,0.601694,0.633686,0.616018,0.935735,32120,27375,22630
H3,high_demand_high_stress,122,365,87965,82125,5840,0.93361,46792.259147,46792259.147,12072.5,41.6,22094.8,903.359147,11680.0,4300,4,4,16996,0.626032,0.664881,0.69569,0.702736,0.942037,32120,27375,22630
H3,high_demand_high_stress,123,365,87965,82125,5840,0.93361,51504.43407,51504434.07,12396.0,1757.6,24702.6,968.23407,11680.0,4311,165,165,19002,0.543079,0.587585,0.625824,0.600309,0.933662,32120,27375,22630
H3,high_demand_high_stress,124,365,87965,82125,5840,0.93361,49415.050908,49415050.908,12236.5,934.7,23617.1,946.750908,11680.0,4366,89,89,18167,0.579904,0.633058,0.64509,0.646271,0.937379,32120,27375,22630
H3,high_demand_high_stress,125,365,87965,82125,5840,0.93361,45578.301535,45578301.535,11700.5,20.8,21308.3,868.701535,11680.0,4121,2,2,16391,0.6644,0.686109,0.708115,0.74032,0.943973,32120,27375,22630
H3,high_demand_high_stress,126,365,87965,82125,5840,0.93361,45453.882141,45453882.141,11475.5,31.2,21382.4,884.782141,11680.0,4294,3,3,16448,0.63112,0.662471,0.700372,0.731968,0.944511,32120,27375,22630
H3,high_demand_high_stress,127,365,87965,82125,5840,0.93361,51616.491215,51616491.215,12420.5,1804.4,24745.5,966.091215,11680.0,4266,169,169,19035,0.550848,0.602271,0.607463,0.587409,0.933324,32120,27375,22630
H3,high_demand_high_stress,128,365,87965,82125,5840,0.93361,46169.060472,46169060.472,11843.0,31.2,21724.3,890.560472,11680.0,4264,3,3,16711,0.653697,0.674251,0.706584,0.728647,0.943169,32120,27375,22630
H3,high_demand_high_stress,129,365,87965,82125,5840,0.93361,50523.003179,50523003.179,12222.0,1417.0,24239.8,964.203179,11680.0,4396,135,135,18646,0.550311,0.582436,0.646359,0.632613,0.935539,32120,27375,22630
H3,high_demand_high_stress,130,365,87965,82125,5840,0.93361,46952.116338,46952116.338,12053.0,52.0,22250.8,916.316338,11680.0,4416,5,5,17116,0.637169,0.653837,0.698873,0.703549,0.942023,32120,27375,22630
H4,high_demand_high_stress,101,365,87965,82125,5840,0.93361,45654.276378,45654276.378,11645.5,10.4,21437.0,881.376378,11680.0,4232,1,1,16490,0.650009,0.706843,0.695427,0.692302,0.944023,32120,27375,22630
H4,high_demand_high_stress,102,365,87965,82125,5840,0.93361,47139.69195,47139691.95,12068.0,166.4,22314.5,910.79195,11680.0,4320,16,16,17165,0.631205,0.659597,0.695244,0.67288,0.941411,32120,27375,22630
H4,high_demand_high_stress,103,365,87965,82125,5840,0.93361,53748.521866,53748521.866,12421.5,2713.1,25937.6,996.321866,11680.0,4294,253,253,19952,0.524226,0.58174,0.600843,0.577634,0.929644,32120,27375,22630
H4,high_demand_high_stress,104,365,87965,82125,5840,0.93361,47223.163743,47223163.743,12093.5,136.5,22395.1,918.063743,11680.0,4383,13,13,17227,0.600903,0.641736,0.701905,0.654097,0.941402,32120,27375,22630
H4,high_demand_high_stress,105,365,87965,82125,5840,0.93361,50830.7021,50830702.1,12329.5,1514.5,24345.1,961.6021,11680.0,4328,144,144,18727,0.562136,0.612974,0.622691,0.60546,0.934895,32120,27375,22630
H4,high_demand_high_stress,106,365,87965,82125,5840,0.93361,47900.854805,47900854.805,12333.5,260.0,22708.4,918.954805,11680.0,4293,25,25,17468,0.60689,0.665875,0.662897,0.662589,0.939945,32120,27375,22630
H4,high_demand_high_stress,107,365,87965,82125,5840,0.93361,49651.706038,49651706.038,12257.5,1021.8,23738.0,954.406038,11680.0,4427,97,97,18260,0.564842,0.574378,0.652308,0.652538,0.937269,32120,27375,22630
H4,high_demand_high_stress,108,365,87965,82125,5840,0.93361,56381.484347,56381484.347,12329.0,3871.4,27466.4,1034.684347,11680.0,4339,361,361,21128,0.509131,0.560081,0.603233,0.579666,0.924977,32120,27375,22630
H4,high_demand_high_stress,109,365,87965,82125,5840,0.93361,45508.086124,45508086.124,11588.0,31.2,21331.7,877.186124,11680.0,4223,3,3,16409,0.661067,0.696479,0.7017,0.742592,0.944361,32120,27375,22630
H4,high_demand_high_stress,110,365,87965,82125,5840,0.93361,58498.680328,58498680.328,12459.0,4703.4,28600.0,1056.280328,11680.0,4290,428,428,22000,0.497914,0.573763,0.563808,0.549431,0.921068,32120,27375,22630
H4,high_demand_high_stress,111,365,87965,82125,5840,0.93361,44544.27805,44544278.05,11325.5,10.4,20683.0,845.37805,11680.0,4016,1,1,15910,0.651313,0.676057,0.72008,0.702642,0.945685,32120,27375,22630
H4,high_demand_high_stress,112,365,87965,82125,5840,0.93361,46827.69772,46827697.72,12064.0,20.8,22158.5,904.39772,11680.0,4289,2,2,17045,0.634721,0.659144,0.709767,0.694176,0.941753,32120,27375,22630
H4,high_demand_high_stress,113,365,87965,82125,5840,0.93361,47123.097503,47123097.503,12073.0,124.8,22331.4,913.897503,11680.0,4348,12,12,17178,0.614621,0.648523,0.687428,0.67916,0.941461,32120,27375,22630
H4,high_demand_high_stress,114,365,87965,82125,5840,0.93361,46900.740512,46900740.512,12017.5,72.8,22219.6,910.840512,11680.0,4352,7,7,17092,0.649572,0.691041,0.681514,0.690747,0.941849,32120,27375,22630
H4,high_demand_high_stress,115,365,87965,82125,5840,0.93361,46744.130825,46744130.825,11974.5,62.4,22122.1,905.130825,11680.0,4310,6,6,17017,0.634974,0.650405,0.705945,0.714015,0.941995,32120,27375,22630
H4,high_demand_high_stress,116,365,87965,82125,5840,0.93361,49888.366359,49888366.359,12262.5,1138.8,23855.0,952.066359,11680.0,4350,108,108,18350,0.546059,0.59368,0.630574,0.611412,0.936557,32120,27375,22630
H4,high_demand_high_stress,117,365,87965,82125,5840,0.93361,47915.992009,47915992.009,12220.0,302.9,22785.1,927.992009,11680.0,4382,29,29,17527,0.592945,0.627044,0.679036,0.662948,0.9401,32120,27375,22630
H4,high_demand_high_stress,118,365,87965,82125,5840,0.93361,50962.530084,50962530.084,12270.0,1586.0,24458.2,968.330084,11680.0,4391,150,150,18814,0.549721,0.606578,0.631697,0.627584,0.934817,32120,27375,22630
H4,high_demand_high_stress,119,365,87965,82125,5840,0.93361,49562.835948,49562835.948,12362.5,950.3,23631.4,938.635948,11680.0,4255,90,90,18178,0.591227,0.617506,0.646137,0.647166,0.936826,32120,27375,22630
H4,high_demand_high_stress,120,365,87965,82125,5840,0.93361,47330.968394,47330968.394,12223.5,83.2,22428.9,915.368394,11680.0,4339,8,8,17253,0.611058,0.649834,0.689287,0.688862,0.941059,32120,27375,22630
H4,high_demand_high_stress,121,365,87965,82125,5840,0.93361,50387.163328,50387163.328,12283.0,1326.0,24139.7,958.463328,11680.0,4362,124,124,18569,0.556571,0.601838,0.639423,0.64235,0.935685,32120,27375,22630
H4,high_demand_high_stress,122,365,87965,82125,5840,0.93361,46784.048568,46784048.568,12069.5,41.6,22089.6,903.348568,11680.0,4299,4,4,16992,0.64801,0.672863,0.692746,0.684381,0.94205,32120,27375,22630
H4,high_demand_high_stress,123,365,87965,82125,5840,0.93361,51505.971613,51505971.613,12396.5,1758.9,24702.6,967.971613,11680.0,4310,165,165,19002,0.540861,0.576523,0.641037,0.604075,0.933658,32120,27375,22630
H4,high_demand_high_stress,124,365,87965,82125,5840,0.93361,49350.677838,49350677.838,12241.0,899.6,23583.3,946.777838,11680.0,4370,85,85,18141,0.572698,0.582884,0.651948,0.64581,0.937498,32120,27375,22630
H4,high_demand_high_stress,125,365,87965,82125,5840,0.93361,45574.66347,45574663.47,11707.0,10.4,21308.3,868.96347,11680.0,4124,1,1,16391,0.659237,0.6987,0.721432,0.706943,0.943982,32120,27375,22630
H4,high_demand_high_stress,126,365,87965,82125,5840,0.93361,45474.444344,45474444.344,11452.0,72.8,21385.0,884.644345,11680.0,4284,7,7,16450,0.626157,0.654471,0.69708,0.704211,0.94447,32120,27375,22630
H4,high_demand_high_stress,127,365,87965,82125,5840,0.93361,51771.299958,51771299.958,12426.0,1872.0,24826.1,967.199958,11680.0,4260,177,177,19097,0.547459,0.607304,0.605856,0.615109,0.93305,32120,27375,22630
H4,high_demand_high_stress,128,365,87965,82125,5840,0.93361,46136.106732,46136106.732,11839.0,20.8,21706.1,890.206732,11680.0,4263,2,2,16697,0.644236,0.677441,0.698766,0.723996,0.943228,32120,27375,22630
H4,high_demand_high_stress,129,365,87965,82125,5840,0.93361,50512.52802,50512528.02,12216.5,1415.7,24235.9,964.42802,11680.0,4398,134,134,18643,0.5579,0.622791,0.630715,0.60352,0.935557,32120,27375,22630
H4,high_demand_high_stress,130,365,87965,82125,5840,0.93361,46921.530745,46921530.745,12044.0,52.0,22230.0,915.530745,11680.0,4413,5,5,17100,0.630094,0.649362,0.708304,0.703076,0.942082,32120,27375,22630
