policy_id,regime,seed,days,total_demand,completed_loads,unmet_demand,demand_fulfillment_rate,total_tco,total_tco_report_value,pm_cost,cm_cost,downtime_cost,degradation_cost,unmet_demand_cost,pm_count,pm_component_count,pm_tire,pm_engine,pm_brake,cm_count,cm_tire,cm_engine,cm_brake,failure_count,total_downtime_hours,avg_truck_hi,avg_tire_hi,avg_engine_hi,avg_brake_hi,avg_frailty,max_frailty,availability_rate,route_a_loads,route_b_loads,route_c_loads
H3,high_stress,104,365,76650,76650,0,1.0,33663.858318,33663858.318,11598.5,0.0,21186.1,879.258318,0.0,3820,4252,1783,1240,1229,0,0,0,0,0,16297,0.712343,0.781254,0.744125,0.753901,0.957645,1.907839,0.943018,32120,21900,22630
H3,high_stress,105,365,76650,76650,0,1.0,34028.076186,34028076.186,11786.0,0.0,21364.2,877.876186,0.0,3802,4197,1640,1409,1148,0,0,0,0,0,16434,0.705203,0.768558,0.737916,0.766568,1.00073,1.848704,0.94232,32120,21900,22630
H3,high_stress,106,365,76650,76650,0,1.0,33776.0476,33776047.6,11752.0,0.0,21161.4,862.6476,0.0,3752,4084,1479,1521,1084,0,0,0,0,0,16278,0.741636,0.776756,0.75921,0.76425,0.994688,1.747836,0.942799,32120,21900,22630
H3,high_stress,107,365,76650,76650,0,1.0,34120.325268,34120325.268,11790.5,0.0,21440.9,888.925268,0.0,3895,4294,1825,1312,1157,0,0,0,0,0,16493,0.708084,0.762253,0.733752,0.773102,0.972834,1.946739,0.942466,32120,21900,22630
H3,high_stress,108,365,76650,76650,0,1.0,39941.71482,39941714.82,12574.0,1670.5,24706.5,990.71482,0.0,2599,4497,1753,1472,1272,144,95,28,21,144,19005,0.637594,0.656822,0.677516,0.705306,1.054453,2.116225,0.925735,32120,21900,22630
H3,high_stress,109,365,76650,76650,0,1.0,32020.73559,32020735.59,11010.0,0.0,20176.0,834.73559,0.0,3775,4038,1725,1185,1128,0,0,0,0,0,15520,0.71496,0.769823,0.738051,0.769041,0.947255,1.608784,0.946361,32120,21900,22630
H3,high_stress,110,365,76650,76649,1,0.999987,41447.216356,41447216.356,12602.5,2298.4,25542.4,1001.916356,2.0,2628,4446,1753,1576,1117,189,89,52,48,189,19648,0.628494,0.671248,0.660219,0.695578,1.097465,2.06887,0.923128,32120,21899,22630
H3,high_stress,111,365,76650,76650,0,1.0,30225.952235,30225952.235,10438.5,0.0,19008.6,778.852235,0.0,3526,3707,1375,1239,1093,0,0,0,0,0,14622,0.717756,0.782278,0.720203,0.798682,0.935369,1.614375,0.949329,32120,21900,22630
H3,high_stress,112,365,76650,76650,0,1.0,32136.125411,32136125.411,11101.0,0.0,20207.2,827.925411,0.0,3671,3935,1403,1310,1222,0,0,0,0,0,15544,0.721433,0.804217,0.744039,0.745739,0.992893,1.771454,0.945781,32120,21900,22630
H3,high_stress,113,365,76650,76650,0,1.0,33540.506244,33540506.244,11569.0,0.0,21100.3,871.206244,0.0,3811,4190,1676,1288,1226,0,0,0,0,0,16231,0.731123,0.784043,0.743384,0.767036,0.979757,1.548512,0.943283,32120,21900,22630
H3,high_stress,114,365,76650,76650,0,1.0,31986.778198,31986778.198,11014.0,0.0,20142.2,830.578198,0.0,3707,3994,1587,1215,1192,0,0,0,0,0,15494,0.72858,0.780992,0.767728,0.763322,0.996107,1.692016,0.946169,32120,21900,22630
H3,high_stress,115,365,76650,76650,0,1.0,32342.333849,32342333.849,11156.0,0.0,20351.5,834.833849,0.0,3696,3981,1463,1290,1228,0,0,0,0,0,15655,0.729221,0.761846,0.756484,0.767892,0.961958,1.746125,0.945393,32120,21900,22630
H3,high_stress,116,365,76650,76650,0,1.0,32170.602717,32170602.717,11108.5,0.0,20230.6,831.502717,0.0,3711,3984,1552,1283,1149,0,0,0,0,0,15562,0.739897,0.800509,0.755637,0.779213,0.985376,1.61001,0.945877,32120,21900,22630
H3,high_stress,117,365,76650,76650,0,1.0,32967.811232,32967811.232,11390.0,0.0,20725.9,851.911232,0.0,3794,4085,1614,1323,1148,0,0,0,0,0,15943,0.735271,0.788602,0.758627,0.773913,0.999195,1.913852,0.944516,32120,21900,22630
H3,high_stress,118,365,76650,76650,0,1.0,33632.505731,33632505.731,11611.0,0.0,21149.7,871.805731,0.0,3842,4203,1768,1325,1110,0,0,0,0,0,16269,0.717843,0.751389,0.757396,0.776932,1.056694,1.94456,0.943247,32120,21900,22630
H3,high_stress,119,365,76650,76650,0,1.0,33776.678313,33776678.313,11711.0,0.0,21200.4,865.278313,0.0,3747,4095,1415,1454,1226,0,0,0,0,0,16308,0.723445,0.76981,0.749543,0.77688,0.965527,1.736446,0.942639,32120,21900,22630
H3,high_stress,120,365,76650,76650,0,1.0,32840.378636,32840378.636,11358.0,0.0,20636.2,846.178636,0.0,3751,4035,1530,1357,1148,0,0,0,0,0,15874,0.71861,0.776476,0.74734,0.745241,1.002072,1.780767,0.944635,32120,21900,22630
H3,high_stress,121,365,76650,76650,0,1.0,34768.53017,34768530.17,12042.5,0.0,21823.1,902.93017,0.0,3822,4344,1775,1380,1189,0,0,0,0,0,16787,0.72706,0.776358,0.74889,0.760171,1.012018,2.225128,0.94079,32120,21900,22630
H3,high_stress,122,365,76650,76650,0,1.0,32187.66175,32187661.75,11121.0,0.0,20235.8,830.86175,0.0,3711,3978,1554,1302,1122,0,0,0,0,0,15566,0.733502,0.763397,0.765782,0.788677,1.002817,1.907786,0.945858,32120,21900,22630
H3,high_stress,123,365,76650,76650,0,1.0,34239.858154,34239858.154,11891.5,0.0,21469.5,878.858154,0.0,3771,4174,1533,1482,1159,0,0,0,0,0,16515,0.714842,0.748167,0.753263,0.771299,1.016358,1.972553,0.941799,32120,21900,22630
H3,high_stress,124,365,76650,76650,0,1.0,34533.046157,34533046.157,11930.5,0.0,21704.8,897.746157,0.0,3845,4318,1722,1331,1265,0,0,0,0,0,16696,0.721434,0.749247,0.765732,0.767575,1.024928,1.968562,0.941311,32120,21900,22630
H3,high_stress,125,365,76650,76650,0,1.0,31889.262454,31889262.454,11040.0,0.0,20029.1,820.162454,0.0,3676,3907,1478,1341,1088,0,0,0,0,0,15407,0.726103,0.768996,0.756955,0.7704,0.982807,2.253227,0.946425,32120,21900,22630
H3,high_stress,126,365,76650,76650,0,1.0,31862.780635,31862780.635,10906.5,0.0,20118.8,837.480635,0.0,3807,4083,1791,1063,1229,0,0,0,0,0,15476,0.735673,0.784267,0.765593,0.769278,1.013119,2.019505,0.946708,32120,21900,22630
H3,high_stress,127,365,76650,76650,0,1.0,33502.457007,33502457.007,11654.0,0.0,20989.8,858.657007,0.0,3715,4080,1529,1479,1072,0,0,0,0,0,16146,0.733872,0.779109,0.755635,0.776429,0.965828,1.823632,0.943228,32120,21900,22630
H3,high_stress,128,365,76650,76650,0,1.0,31736.840202,31736840.202,10950.5,0.0,19966.7,819.640202,0.0,3678,3919,1492,1266,1161,0,0,0,0,0,15359,0.728923,0.778338,0.763162,0.774488,0.933944,1.70634,0.946653,32120,21900,22630
H3,high_stress,129,365,76650,76650,0,1.0,34349.227695,34349227.695,11858.0,0.0,21598.2,893.027695,0.0,3820,4299,1742,1321,1236,0,0,0,0,0,16614,0.716427,0.751441,0.771853,0.739482,1.008516,1.748557,0.941571,32120,21900,22630
H3,high_stress,130,365,76650,76650,0,1.0,33588.956728,33588956.728,11583.0,0.0,21132.8,873.156728,0.0,3888,4220,1783,1283,1154,0,0,0,0,0,16256,0.7422,0.774956,0.757471,0.786126,0.950599,1.49851,0.943516,32120,21900,22630
H4,high_stress,101,365,76650,76650,0,1.0,32399.438132,32399438.132,11180.0,0.0,20377.5,841.938132,0.0,3766,4056,1655,1245,1156,0,0,0,0,0,15675,0.73915,0.774741,0.77016,0.777293,0.94495,1.789128,0.945612,29565,26280,20805
H4,high_stress,102,365,76650,76650,0,1.0,33124.829104,33124829.104,11452.0,0.0,20816.9,855.929104,0.0,3781,4097,1571,1330,1196,0,0,0,0,0,16013,0.737496,0.773457,0.771681,0.783604,0.943556,1.737806,0.944137,29565,26280,20805
H4,high_stress,103,365,76650,76649,1,0.999987,38306.781888,38306781.888,12660.5,955.5,23726.3,962.481888,2.0,2423,4427,1671,1619,1137,89,78,4,7,89,18251,0.635393,0.646379,0.684259,0.712546,0.997821,1.916314,0.928123,29650,26249,20750
H4,high_stress,104,365,76650,76650,0,1.0,33791.161316,33791161.316,11644.0,0.0,21264.1,883.061316,0.0,3851,4278,1819,1239,1220,0,0,0,0,0,16357,0.731513,0.749613,0.755931,0.788993,0.957645,1.907839,0.942886,29565,26280,20805
H4,high_stress,105,365,76650,76650,0,1.0,34077.118573,34077118.573,11819.0,10.4,21366.8,880.918573,0.0,3753,4219,1675,1406,1138,1,1,0,0,1,16436,0.727645,0.766372,0.767571,0.766358,1.00073,1.848704,0.942082,29568,26280,20802
H4,high_stress,106,365,76650,76650,0,1.0,33843.61601,33843616.01,11781.5,0.0,21196.5,865.61601,0.0,3732,4104,1511,1518,1075,0,0,0,0,0,16305,0.721176,0.7623,0.766776,0.767648,0.994688,1.747836,0.94258,29565,26280,20805
H4,high_stress,107,365,76650,76650,0,1.0,34227.081538,34227081.538,11832.5,10.4,21491.6,892.581538,0.0,3835,4318,1861,1312,1145,1,1,0,0,1,16532,0.705318,0.729344,0.764409,0.787899,0.972834,1.946739,0.942018,29565,26279,20806
H4,high_stress,108,365,76650,76645,5,0.999935,40327.937403,40327937.403,12590.5,1844.7,24889.8,992.937403,10.0,2359,4469,1697,1511,1261,173,150,4,19,173,19146,0.635405,0.697863,0.692316,0.667866,1.054453,2.116225,0.924128,29696,26214,20735
H4,high_stress,109,365,76650,76650,0,1.0,32125.620407,32125620.407,11056.5,0.0,20230.6,838.520407,0.0,3793,4064,1762,1185,1117,0,0,0,0,0,15562,0.734588,0.76338,0.763662,0.765607,0.947255,1.608784,0.946251,29565,26280,20805
H4,high_stress,110,365,76650,76647,3,0.999961,42290.466097,42290466.097,12629.5,2693.6,25954.5,1006.866097,6.0,2193,4382,1586,1645,1151,249,211,14,24,249,19965,0.644111,0.677111,0.695756,0.694326,1.097465,2.06887,0.919973,29736,26194,20717
H4,high_stress,111,365,76650,76650,0,1.0,30300.476093,30300476.093,10473.0,0.0,19046.3,781.176093,0.0,3534,3727,1406,1239,1082,0,0,0,0,0,14651,0.740031,0.789081,0.771419,0.777467,0.935369,1.614375,0.949228,29565,26280,20805
H4,high_stress,112,365,76650,76650,0,1.0,32255.873169,32255873.169,11132.5,10.4,20282.6,830.373169,0.0,3687,3953,1430,1310,1213,1,1,0,0,1,15602,0.731765,0.784103,0.766542,0.778314,0.992893,1.771454,0.945589,29565,26280,20805
H4,high_stress,113,365,76650,76650,0,1.0,33592.390944,33592390.944,11600.0,0.0,21118.5,873.890944,0.0,3828,4210,1708,1286,1216,0,0,0,0,0,16245,0.725176,0.764692,0.766273,0.774997,0.979757,1.548512,0.943292,29565,26280,20805
H4,high_stress,114,365,76650,76650,0,1.0,32076.323188,32076323.188,11046.0,0.0,20196.8,833.523188,0.0,3729,4016,1621,1211,1184,0,0,0,0,0,15536,0.742652,0.773688,0.770917,0.789492,0.996107,1.692016,0.946078,29565,26280,20805
H4,high_stress,115,365,76650,76650,0,1.0,32378.787983,32378787.983,11172.0,10.4,20359.3,837.087983,0.0,3713,3996,1494,1286,1216,1,1,0,0,1,15661,0.725502,0.76959,0.758162,0.758594,0.961958,1.746125,0.945438,29565,26279,20806
H4,high_stress,116,365,76650,76650,0,1.0,32234.978443,32234978.443,11142.5,0.0,20257.9,834.578443,0.0,3711,4004,1584,1283,1137,0,0,0,0,0,15583,0.743646,0.782583,0.77684,0.766165,0.985376,1.61001,0.945781,29565,26280,20805
H4,high_stress,117,365,76650,76650,0,1.0,33019.054276,33019054.276,11425.0,0.0,20738.9,855.154276,0.0,3777,4107,1648,1321,1138,0,0,0,0,0,15953,0.736502,0.764708,0.777838,0.776674,0.999195,1.913852,0.944393,29565,26280,20805
H4,high_stress,118,365,76650,76650,0,1.0,33682.5004,33682500.4,11655.5,0.0,21151.0,876.000401,0.0,3815,4231,1807,1321,1103,0,0,0,0,0,16270,0.727696,0.756126,0.760408,0.782325,1.056694,1.94456,0.943119,29565,26280,20805
H4,high_stress,119,365,76650,76650,0,1.0,33837.373751,33837373.751,11735.5,10.4,21223.8,867.673751,0.0,3739,4113,1447,1451,1215,1,1,0,0,1,16326,0.734213,0.788344,0.765761,0.771448,0.965527,1.736446,0.942521,29565,26279,20806
H4,high_stress,120,365,76650,76650,0,1.0,32941.795801,32941795.801,11400.0,10.4,20681.7,849.695801,0.0,3753,4058,1561,1357,1140,1,1,0,0,1,15909,0.716515,0.739916,0.784617,0.761195,1.002072,1.780767,0.944489,29565,26280,20805
H4,high_stress,121,365,76650,76650,0,1.0,34861.707201,34861707.201,12076.5,10.4,21868.6,906.207202,0.0,3803,4365,1809,1379,1177,1,1,0,0,1,16822,0.722985,0.753839,0.773976,0.759686,1.012018,2.225128,0.940548,29565,26279,20806
H4,high_stress,122,365,76650,76650,0,1.0,32217.957172,32217957.172,11143.5,0.0,20241.0,833.457172,0.0,3715,3995,1585,1299,1111,0,0,0,0,0,15570,0.713939,0.742273,0.771072,0.785865,1.002817,1.907786,0.945858,29565,26280,20805
H4,high_stress,123,365,76650,76650,0,1.0,34305.843462,34305843.462,11918.5,0.0,21505.9,881.443462,0.0,3776,4194,1567,1478,1149,0,0,0,0,0,16543,0.711726,0.749709,0.770073,0.767915,1.016358,1.972553,0.941694,29565,26280,20805
H4,high_stress,124,365,76650,76650,0,1.0,34623.951566,34623951.566,11958.5,10.4,21754.2,900.851566,0.0,3843,4339,1759,1327,1253,1,1,0,0,1,16734,0.716727,0.771096,0.760676,0.768748,1.024928,1.968562,0.941132,29568,26280,20802
H4,high_stress,125,365,76650,76650,0,1.0,31938.753516,31938753.516,11071.5,0.0,20044.7,822.553516,0.0,3665,3927,1509,1339,1079,0,0,0,0,0,15419,0.734194,0.767755,0.776009,0.790291,0.982807,2.253227,0.94632,29565,26280,20805
H4,high_stress,126,365,76650,76650,0,1.0,31969.621655,31969621.655,10943.5,0.0,20185.1,841.021655,0.0,3804,4107,1828,1060,1219,0,0,0,0,0,15527,0.728194,0.768624,0.774014,0.778684,1.013119,2.019505,0.946461,29565,26280,20805
H4,high_stress,127,365,76650,76650,0,1.0,33559.939427,33559939.427,11680.0,0.0,21018.4,861.539427,0.0,3718,4098,1561,1477,1060,0,0,0,0,0,16168,0.718891,0.75079,0.767185,0.7658,0.965828,1.823632,0.943142,29565,26280,20805
H4,high_stress,128,365,76650,76650,0,1.0,31796.354829,31796354.829,10982.0,10.4,19981.0,822.954829,0.0,3644,3939,1523,1264,1152,1,1,0,0,1,15370,0.73627,0.763062,0.770895,0.779599,0.933944,1.70634,0.946452,29568,26280,20802
H4,high_stress,129,365,76650,76650,0,1.0,34433.821866,34433821.866,11899.5,10.4,21626.8,897.121866,0.0,3832,4325,1780,1318,1227,1,1,0,0,1,16636,0.731194,0.766909,0.756708,0.763175,1.008516,1.748557,0.94153,29568,26280,20802
H4,high_stress,130,365,76650,76650,0,1.0,33667.548953,33667548.953,11617.5,0.0,21173.1,876.948953,0.0,3890,4243,1820,1280,1143,0,0,0,0,0,16287,0.712234,0.739921,0.761009,0.787457,0.950599,1.49851,0.943384,29565,26280,20805
H0,high_demand_high_stress,101,365,87965,82125,5840,0.93361,54839.610927,54839610.927,12410.0,3110.9,26760.5,878.210927,11680.0,1460,4380,1460,1460,1460,278,214,35,29,278,20585,0.689145,0.780391,0.799097,0.797256,0.94495,1.789128,0.913927,32120,27375,22630
H0,high_demand_high_stress,102,365,87965,82125,5840,0.93361,57596.65724,57596657.24,12410.0,4251.0,28340.0,915.65724,11680.0,1460,4380,1460,1460,1460,376,246,44,86,376,21800,0.666103,0.758492,0.794452,0.843218,0.943556,1.737806,0.908831,32120,27375,22630
H0,high_demand_high_stress,103,365,87965,82125,5840,0.93361,61113.911691,61113911.691,12410.0,5782.4,30247.1,994.411691,11680.0,1460,4380,1460,1460,1460,465,268,177,20,465,23267,0.597505,0.672434,0.773776,0.833461,0.997821,1.916314,0.902525,32120,27375,22630
H0,high_demand_high_stress,104,365,87965,82125,5840,0.93361,57389.602502,57389602.502,12410.0,4184.7,28193.1,921.802502,11680.0,1460,4380,1460,1460,1460,363,246,66,51,363,21687,0.650772,0.757111,0.805093,0.820394,0.957645,1.907839,0.909283,32120,27375,22630
H0,high_demand_high_stress,105,365,87965,82125,5840,0.93361,59777.572864,59777572.864,12410.0,5200.0,29528.2,959.372864,11680.0,1460,4380,1460,1460,1460,435,272,119,44,435,22714,0.593941,0.72494,0.700846,0.791113,1.00073,1.848704,0.904927,32120,27375,22630
H0,high_demand_high_stress,106,365,87965,82125,5840,0.93361,55391.153669,55391153.669,12410.0,3308.5,27077.7,914.953669,11680.0,1460,4380,1460,1460,1460,261,134,110,17,261,20829,0.637935,0.741273,0.754995,0.792997,0.994688,1.747836,0.912735,32120,27375,22630
H0,high_demand_high_stress,107,365,87965,82125,5840,0.93361,59732.953725,59732953.725,12410.0,5184.4,29499.6,958.953725,11680.0,1460,4380,1460,1460,1460,469,338,35,96,469,22692,0.60496,0.697509,0.75916,0.823769,0.972834,1.946739,0.905174,32120,27375,22630
H0,high_demand_high_stress,108,365,87965,82125,5840,0.93361,62981.029278,62981029.278,12410.0,6561.1,31302.7,1027.229278,11680.0,1460,4380,1460,1460,1460,568,368,101,99,568,24079,0.57611,0.677006,0.729039,0.809046,1.054453,2.116225,0.899288,32120,27375,22630
H0,high_demand_high_stress,109,365,87965,82125,5840,0.93361,54955.324209,54955324.209,12410.0,3166.8,26816.4,882.124209,11680.0,1460,4380,1460,1460,1460,290,243,23,24,290,20628,0.652736,0.741484,0.795667,0.82803,0.947255,1.608784,0.91379,32120,27375,22630
H0,high_demand_high_stress,110,365,87965,82125,5840,0.93361,66131.705372,66131705.372,12410.0,7906.6,33079.8,1055.305372,11680.0,1460,4380,1460,1460,1460,653,368,191,94,653,25446,0.52293,0.642801,0.664844,0.814203,1.097465,2.06887,0.893434,32120,27375,22630
H0,high_demand_high_stress,111,365,87965,82125,5840,0.93361,52809.338081,52809338.081,12410.0,2229.5,25647.7,842.138081,11680.0,1460,4380,1460,1460,1460,185,112,54,19,185,19729,0.639936,0.740497,0.747872,0.829505,0.935369,1.614375,0.917406,32120,27375,22630
H0,high_demand_high_stress,112,365,87965,82125,5840,0.93361,57824.855321,57824855.321,12410.0,4355.0,28453.1,926.755321,11680.0,1460,4380,1460,1460,1460,366,208,88,70,366,21887,0.635296,0.782294,0.804899,0.789625,0.992893,1.771454,0.908374,32120,27375,22630
H0,high_demand_high_stress,113,365,87965,82125,5840,0.93361,54828.834683,54828834.683,12410.0,3084.9,26739.7,914.234683,11680.0,1460,4380,1460,1460,1460,276,213,34,29,276,20569,0.635042,0.693148,0.785918,0.793802,0.979757,1.548512,0.913995,32120,27375,22630
H0,high_demand_high_stress,114,365,87965,82125,5840,0.93361,54940.21357,54940213.57,12410.0,3113.5,26830.7,906.01357,11680.0,1460,4380,1460,1460,1460,283,203,17,63,283,20639,0.619382,0.715017,0.780042,0.841844,0.996107,1.692016,0.913708,32120,27375,22630
H0,high_demand_high_stress,115,365,87965,82125,5840,0.93361,54009.858954,54009858.954,12410.0,2715.7,26304.2,899.958954,11680.0,1460,4380,1460,1460,1460,242,164,25,53,242,20234,0.6475,0.723862,0.794247,0.797501,0.961958,1.746125,0.915365,32120,27375,22630
H0,high_demand_high_stress,116,365,87965,82125,5840,0.93361,58056.974521,58056974.521,12410.0,4448.6,28558.4,959.974521,11680.0,1460,4380,1460,1460,1460,382,250,78,54,382,21968,0.584179,0.696533,0.727154,0.833905,0.985376,1.61001,0.908091,32120,27375,22630
H0,high_demand_high_stress,117,365,87965,82125,5840,0.93361,55872.245313,55872245.313,12410.0,3534.7,27316.9,930.645313,11680.0,1460,4380,1460,1460,1460,318,248,35,35,318,21013,0.614417,0.719261,0.738582,0.817302,0.999195,1.913852,0.91216,32120,27375,22630
H0,high_demand_high_stress,118,365,87965,82125,5840,0.93361,59180.342637,59180342.637,12410.0,4955.6,29172.0,962.742637,11680.0,1460,4380,1460,1460,1460,441,322,55,64,441,22440,0.602258,0.69657,0.733682,0.829321,1.056694,1.94456,0.906201,32120,27375,22630
H0,high_demand_high_stress,119,365,87965,82125,5840,0.93361,55899.720647,55899720.647,12410.0,3498.3,27374.1,937.320647,11680.0,1460,4380,1460,1460,1460,277,114,104,59,277,21057,0.616023,0.753811,0.703799,0.785377,0.965527,1.736446,0.911758,32120,27375,22630
H0,high_demand_high_stress,120,365,87965,82125,5840,0.93361,55132.494267,55132494.267,12410.0,3208.4,26921.7,912.394268,11680.0,1460,4380,1460,1460,1460,275,187,60,28,275,20709,0.628067,0.728169,0.799265,0.804831,1.002072,1.780767,0.913347,32120,27375,22630
H0,high_demand_high_stress,121,365,87965,82125,5840,0.93361,57188.186678,57188186.678,12410.0,4072.9,28070.9,954.386678,11680.0,1460,4380,1460,1460,1460,361,251,45,65,361,21593,0.626133,0.744096,0.695659,0.812795,1.012018,2.225128,0.909708,32120,27375,22630
H0,high_demand_high_stress,122,365,87965,82125,5840,0.93361,55624.74969,55624749.69,12410.0,3426.8,27193.4,914.54969,11680.0,1460,4380,1460,1460,1460,295,208,63,24,295,20918,0.641842,0.739068,0.751568,0.836698,1.002817,1.907786,0.912489,32120,27375,22630
H0,high_demand_high_stress,123,365,87965,82125,5840,0.93361,59887.622407,59887622.407,12410.0,5252.0,29581.5,964.122407,11680.0,1460,4380,1460,1460,1460,426,238,148,40,426,22755,0.590807,0.683128,0.721916,0.832564,1.016358,1.972553,0.904685,32120,27375,22630
H0,high_demand_high_stress,124,365,87965,82125,5840,0.93361,57636.390113,57636390.113,12410.0,4253.6,28341.3,951.490113,11680.0,1460,4380,1460,1460,1460,369,226,59,84,369,21801,0.627723,0.683418,0.764677,0.830971,1.024928,1.968562,0.90879,32120,27375,22630
H0,high_demand_high_stress,125,365,87965,82125,5840,0.93361,54187.47518,54187475.18,12410.0,2817.1,26405.6,874.77518,11680.0,1460,4380,1460,1460,1460,244,173,48,23,244,20312,0.647147,0.756436,0.735987,0.887934,0.982807,2.253227,0.915018,32120,27375,22630
H0,high_demand_high_stress,126,365,87965,82125,5840,0.93361,56327.815572,56327815.572,12410.0,3741.4,27612.0,884.415572,11680.0,1460,4380,1460,1460,1460,347,272,9,66,347,21240,0.633789,0.700606,0.859467,0.79003,1.013119,2.019505,0.911256,32120,27375,22630
H0,high_demand_high_stress,127,365,87965,82125,5840,0.93361,59366.682452,59366682.452,12410.0,5005.0,29299.4,972.282452,11680.0,1460,4380,1460,1460,1460,401,206,149,46,401,22538,0.606379,0.736871,0.71553,0.836872,0.965828,1.823632,0.905562,32120,27375,22630
H0,high_demand_high_stress,128,365,87965,82125,5840,0.93361,57439.634806,57439634.806,12410.0,4249.7,28207.4,892.534806,11680.0,1460,4380,1460,1460,1460,373,274,62,37,373,21698,0.607414,0.75192,0.746859,0.81265,0.933944,1.70634,0.909265,32120,27375,22630
H0,high_demand_high_stress,129,365,87965,82125,5840,0.93361,58475.507719,58475507.719,12410.0,4634.5,28787.2,963.807719,11680.0,1460,4380,1460,1460,1460,412,293,50,69,412,22144,0.603632,0.627337,0.795734,0.840213,1.008516,1.748557,0.90742,32120,27375,22630
H0,high_demand_high_stress,130,365,87965,82125,5840,0.93361,57313.957277,57313957.277,12410.0,4169.1,28132.0,922.857277,11680.0,1460,4380,1460,1460,1460,373,285,45,43,373,21640,0.631791,0.668925,0.780901,0.831692,0.950599,1.49851,0.909539,32120,27375,22630
H_TIME,high_demand_high_stress,101,365,87965,82125,5840,0.93361,53562.039891,53562039.891,12376.0,2603.9,26023.4,878.739891,11680.0,1456,4368,1456,1456,1456,241,199,11,31,241,20018,0.599326,0.774101,0.725912,0.789867,0.94495,1.789128,0.916329,32120,27375,22630
H_TIME,high_demand_high_stress,102,365,87965,82125,5840,0.93361,57093.20132,57093201.32,12376.0,4118.4,28003.3,915.50132,11680.0,1456,4368,1456,1456,1456,370,273,37,60,370,21541,0.571856,0.721215,0.717753,0.789786,0.943556,1.737806,0.909959,32120,27375,22630
H_TIME,high_demand_high_stress,103,365,87965,82125,5840,0.93361,60685.422763,60685422.763,12376.0,5644.6,29989.7,995.122763,11680.0,1456,4368,1456,1456,1456,472,302,132,38,472,23069,0.565927,0.713556,0.700289,0.826209,0.997821,1.916314,0.903452,32120,27375,22630
H_TIME,high_demand_high_stress,104,365,87965,82125,5840,0.93361,56313.508893,56313508.893,12376.0,3770.0,27565.2,922.308893,11680.0,1456,4368,1456,1456,1456,336,241,39,56,336,21204,0.571391,0.674791,0.833291,0.776081,0.957645,1.907839,0.911347,32120,27375,22630
H_TIME,high_demand_high_stress,105,365,87965,82125,5840,0.93361,59566.909585,59566909.585,12376.0,5170.1,29381.3,959.509585,11680.0,1456,4368,1456,1456,1456,442,283,94,65,442,22601,0.575766,0.742045,0.661733,0.841804,1.00073,1.848704,0.905443,32120,27375,22630
H_TIME,high_demand_high_stress,106,365,87965,82125,5840,0.93361,54559.182517,54559182.517,12376.0,3005.6,26582.4,915.182517,11680.0,1456,4368,1456,1456,1456,248,148,76,24,248,20448,0.587312,0.771613,0.687432,0.892263,0.994688,1.747836,0.914397,32120,27375,22630
H_TIME,high_demand_high_stress,107,365,87965,82125,5840,0.93361,59265.515195,59265515.195,12376.0,5033.6,29216.2,959.715195,11680.0,1456,4368,1456,1456,1456,459,343,28,88,459,22474,0.586251,0.701472,0.70124,0.807458,0.972834,1.946739,0.906114,32120,27375,22630
H_TIME,high_demand_high_stress,108,365,87965,82125,5840,0.93361,62444.177762,62444177.762,12376.0,6381.7,30977.7,1028.777762,11680.0,1456,4368,1456,1456,1456,564,389,74,101,564,23829,0.534013,0.637292,0.676395,0.758616,1.054453,2.116225,0.900402,32120,27375,22630
H_TIME,high_demand_high_stress,109,365,87965,82125,5840,0.93361,53550.251211,53550251.211,12376.0,2620.8,25992.2,881.251211,11680.0,1456,4368,1456,1456,1456,247,231,8,8,247,19994,0.616533,0.711921,0.788226,0.852312,0.947255,1.608784,0.91647,32120,27375,22630
H_TIME,high_demand_high_stress,110,365,87965,82125,5840,0.93361,64785.195014,64785195.014,12376.0,7372.3,32301.1,1055.795014,11680.0,1456,4368,1456,1456,1456,620,371,154,95,620,24847,0.523731,0.691958,0.589999,0.812183,1.097465,2.06887,0.896,32120,27375,22630
H_TIME,high_demand_high_stress,111,365,87965,82125,5840,0.93361,51600.703162,51600703.162,12376.0,1777.1,24924.9,842.703162,11680.0,1456,4368,1456,1456,1456,163,139,13,11,163,19173,0.588733,0.726195,0.743787,0.846464,0.935369,1.614375,0.919826,32120,27375,22630
H_TIME,high_demand_high_stress,112,365,87965,82125,5840,0.93361,57071.741865,57071741.865,12376.0,4079.4,28009.8,926.541865,11680.0,1456,4368,1456,1456,1456,356,234,56,66,356,21546,0.567298,0.733259,0.734848,0.826067,0.992893,1.771454,0.909881,32120,27375,22630
H_TIME,high_demand_high_stress,113,365,87965,82125,5840,0.93361,54503.080814,54503080.814,12376.0,3004.3,26527.8,914.980814,11680.0,1456,4368,1456,1456,1456,276,224,17,35,276,20406,0.616798,0.716659,0.748425,0.817057,0.979757,1.548512,0.914712,32120,27375,22630
H_TIME,high_demand_high_stress,114,365,87965,82125,5840,0.93361,54531.913154,54531913.154,12376.0,3005.6,26564.2,906.113154,11680.0,1456,4368,1456,1456,1456,274,211,19,44,274,20434,0.619004,0.768965,0.746599,0.803495,0.996107,1.692016,0.91458,32120,27375,22630
